profile,mode,target,trial,FCP_ms,LCP_ms,num_started,num_success,num_canceled,num_failed,num_pending,bytes_success_total,resources_json
tc_profile,prefail-nonprimary,Medium,37,196.00,15836.00,2,2,0,0,0,0,"[{""requestId"":""7161EFBD96535B99843F3301FB1D7B86"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""648C7064EA937BF223554412D48F606F"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,38,600.00,24412.00,2,2,0,0,0,0,"[{""requestId"":""A4E5A999A4951E71743829D36D00D610"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""BB3C36E9A4685818E79BA2970097AA29"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,39,228.00,17236.00,2,2,0,0,0,0,"[{""requestId"":""136B73504538E4A69B5ADFF9F7907D56"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""02453D5AEA8D11707E67193CB6C3C3D6"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,40,228.00,23284.00,2,2,0,0,0,0,"[{""requestId"":""50A2D58B310A07E84EC46366F298C042"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""4538FD7DE26F46A4C9EBFF343082445F"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,41,492.00,14900.00,2,2,0,0,0,0,"[{""requestId"":""1208713A65C30A5996DA2E539BB9936C"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""2AEAFE6B24AF6BC742A3D99284CDBB2E"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,42,292.00,14176.00,2,2,0,0,0,0,"[{""requestId"":""4F08633F435C8E216C3B958401F38FC4"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""9171863E1F3DD1EC604216BC576B6E71"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,43,276.00,16516.00,2,2,0,0,0,0,"[{""requestId"":""9135F09DD2AA100987E68D9B34069FC1"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""DF2158069C429E68AE88B86D82CC687B"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,44,280.00,16280.00,2,2,0,0,0,0,"[{""requestId"":""104568D2C155CDBAF1CFF9F4D9942B9D"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""D67F89861EF54B560E8525FC67BEC257"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,45,1608.00,22464.00,2,2,0,0,0,0,"[{""requestId"":""DC4392ED7CC41A90E3DF411B791DC683"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""1B739D2EF303B6F14833CE4133887D97"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,46,312.00,14552.00,2,2,0,0,0,0,"[{""requestId"":""ED08511D0C9DEC0E0BF4E839962F4253"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""139277DA7FF655FAA48B0B3BDBE8309A"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,47,300.00,22768.00,2,2,0,0,0,0,"[{""requestId"":""F9CC555102105FC985382931E8485CB1"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""E15EF4360A6D1C7B4E4E7F5B3EE853D2"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,48,276.00,14292.00,2,2,0,0,0,0,"[{""requestId"":""70DC17BAD2AAA163F67D374BC9EDB80F"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""B9AB7A6533BAC3547E424ED010759910"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,49,632.00,4916.00,2,2,0,0,0,0,"[{""requestId"":""6EA4D9FBF4AEE3A8F0837FD21D7E9B45"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""89781DB9C52FA362AED3A2F5AC875495"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Medium,50,564.00,16232.00,2,2,0,0,0,0,"[{""requestId"":""1666516F9A09FAEEEF146D743C010B9D"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null},{""requestId"":""5EB562ABC5B5CC20CF6E1B2D9238A14A"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
